video_id,title,published_at,view_count,like_count,comment_count,duration,hours,minutes,seconds,podcast,total_seconds,duration_minutes,is_short_strict
nnwqtZiYMxQ,"How Amul beat its competition & made 39,200 Cr during Lockdown? : Business case study",2021-08-03T15:30:12Z,1429158,60212,1728,PT12M58S,0,12,58,No,778,12.966666666666669,False
BxDmbGFABJw,What made Walmart the most powerful business Empire worth $559 Billion ? : Business case study,2021-07-30T15:30:10Z,584366,28458,788,PT13M41S,0,13,41,No,821,13.683333333333334,False
YvA5RFhmLNA,How Airbnb used Recession to become a 131 Billion Dollar Company?,2021-07-27T15:30:12Z,329507,15497,477,PT14M,0,14,0,No,840,14.0,False
NM-WadrQqWE,How to end poverty in India : Cardano Case study from Ethiopia,2021-07-23T15:30:11Z,523844,24190,1709,PT14M33S,0,14,33,No,873,14.55,False
HFzSK32G4OU,Business War: Spotify vs Apple Music vs YouTube Music,2021-07-20T15:30:14Z,338020,18564,896,PT15M12S,0,15,12,No,912,15.2,False
5JKTbU6RnA0,How India can Become Rich by Adopting the Ireland Education Model?,2021-07-16T15:30:12Z,744720,30163,1707,PT11M46S,0,11,46,No,706,11.766666666666667,False
-_jOwk6GsXo,How to pick the next Stock Market GOLDMINE? (includes Green Energy Case Study),2021-07-13T16:00:12Z,395452,21074,795,PT14M30S,0,14,30,No,870,14.5,False
fTuVWwTQegQ,How could Zomato become Profitable? : Understanding the future of Foodtech in India,2021-07-09T15:30:11Z,1146600,53524,3547,PT18M,0,18,0,No,1080,18.0,False
lSF--3zgjKQ,How to use FEAR to boost your sales? (Ethically),2021-07-06T15:30:09Z,209387,12692,689,PT11M29S,0,11,29,No,689,11.483333333333333,False
KNblG_-QOL0,What India can Learn from Singapore? (Part 2),2021-07-02T15:30:14Z,594890,37527,2622,PT15M37S,0,15,37,No,937,15.616666666666667,False
XZxQtzUi6d8,The Story Rebuilding of Singapore: Part 1,2021-06-29T15:30:14Z,583713,29024,1166,PT10M30S,0,10,30,No,630,10.5,False
aEDjZvB3UZM,How India can change forever using Ethereum (Smart contracts)?,2021-06-25T15:30:11Z,324336,23890,1279,PT12M34S,0,12,34,No,754,12.566666666666666,False
p2RCPyv95SE,How did Facebook become a $850 billion company?,2021-06-22T15:30:12Z,237547,14718,630,PT12M16S,0,12,16,No,736,12.266666666666667,False
hHGlDhJkDKI,Walmart vs Small Local Vendors: American Express Casestudy,2021-06-15T15:30:13Z,137511,10648,532,PT8M53S,0,8,53,No,533,8.883333333333333,False
YCngR6uSEVo,How to build Brand loyalty like Volvo?,2021-06-11T15:30:13Z,348004,18472,900,PT8M43S,0,8,43,No,523,8.716666666666667,False
bUFVJKwZYP4,Will Netflix survive the competition? Business Case Study,2021-06-08T15:30:11Z,848811,35979,1592,PT15M32S,0,15,32,No,932,15.533333333333331,False
fxjFr54LLOw,How did Domino's Pizza become so successful? Business Case Study,2021-06-04T15:30:12Z,822960,24313,571,PT8M53S,0,8,53,No,533,8.883333333333333,False
wAHSJgIx5wA,How did Johnnie Walker keep walking for more than 200 years? : Marketing Case Study,2021-06-01T15:30:10Z,424272,18189,606,PT10M9S,0,10,9,No,609,10.15,False
Lb55kGWCZy0,How to Pitch your IDEA using a Powerful Sales Technique?,2021-05-28T15:45:10Z,213715,12720,398,PT8M28S,0,8,28,No,508,8.466666666666667,False
jp_CSPtSQWY,How did India's MTR Foods overcome all the economic downturns in the past 97 years &make 1000Crores?,2021-05-25T15:30:54Z,327517,15893,619,PT9M12S,0,9,12,No,552,9.2,False
ztr7weugMR8,Japan's Innovative Marketing Campaign is saving it from an economic crisis?,2021-05-21T15:30:16Z,370358,25821,1006,PT8M22S,0,8,22,No,502,8.366666666666667,False
EdpoEmifW7M,How 7 Mumbai-based women Entrepreneurs made a 1600 Cr empire from 80Rs | Lijjat Papad Case Study,2021-05-18T15:30:15Z,1095855,53376,1562,PT11M16S,0,11,16,No,676,11.266666666666667,False
X2f9IiflXaQ,"Content Marketing Lessons from Red Bull, FORD and Garyvee's book Crush it!",2021-05-14T15:30:17Z,271637,16623,579,PT9M26S,0,9,26,No,566,9.433333333333334,False
A1k62pSQ7so,This simple idea changed FMCG Market forever | CHIK Shampoo Case Study,2021-05-11T15:30:16Z,473417,27224,1245,PT8M28S,0,8,28,No,508,8.466666666666667,False
GTv4ixuAU3k,How to Learn to Speak in English Fluently for FREE in the most practical way possible? Think School,2021-05-04T15:30:16Z,740072,45725,1271,PT9M39S,0,9,39,No,579,9.65,False
fnO6UfeplxE,"How to Handle Criticism, Hate and Disrespect?",2021-04-30T15:30:17Z,418685,30517,1212,PT9M4S,0,9,4,No,544,9.066666666666666,False
YRYLPeWCOP0,Gillette's Billion Dollar Business Strategy that kept it relevant for 120 years,2021-04-27T15:30:08Z,737835,44822,1360,PT7M58S,0,7,58,No,478,7.966666666666667,False
h9dlG5WfDfI,Why should I hire you? Complete framework to answer this question,2021-04-23T15:30:09Z,153066,12399,529,PT8M8S,0,8,8,No,488,8.133333333333333,False
xOeGbJ2bYL0,How is Zoho's Sridhar Vembu transforming Indian village economy by providing education & jobs?,2021-04-20T15:30:16Z,500146,37953,1320,PT6M28S,0,6,28,No,388,6.466666666666667,False
N1Ak5RSAFww,How to Introduce yourself in an Interview without being nervous? (Most effective technique),2021-04-16T15:30:17Z,444305,30558,479,PT5M57S,0,5,57,No,357,5.95,False
EUcVBDtJo5M,CRED's Genius Business Model EXPLAINED,2021-04-13T15:30:02Z,1950772,94141,3754,PT10M5S,0,10,5,No,605,10.083333333333334,False
TqZRgHOlKmU,STOP making these 3 Interview Mistakes! (90% Candidates get rejected because of this),2021-04-09T15:31:08Z,76825,6041,204,PT9M19S,0,9,19,No,559,9.316666666666666,False
n1wsInQGX4c,Skyrocket your productivity using this simple Step-by-step guide to focus!,2021-04-02T15:38:50Z,376200,29433,835,PT7M53S,0,7,53,No,473,7.883333333333334,False
6-tS7-IhCbI,The Genius Marketing Strategy of Marlboro Cigarettes | Business Marketing Case study,2021-03-30T15:31:04Z,4423019,164855,4491,PT7M58S,0,7,58,No,478,7.966666666666667,False
k--beE42aDs,How to Read effectively like a CEO? (NOT Speed Reading),2021-03-26T16:12:50Z,1264144,73265,2068,PT14M36S,0,14,36,No,876,14.6,False
LNmhEp0kj5Q,IKEA Business Case Study: How to Earn 40 Billion$ Every Year by Selling Furniture? (IKEA Effect),2021-03-24T16:21:27Z,841345,45864,1576,PT11M50S,0,11,50,No,710,11.833333333333334,False
t8v1aWCZYTE,How to earn money as a Freelancer in 2021 : A step-by-step Guide,2021-03-19T14:30:17Z,444132,26561,661,PT12M6S,0,12,6,No,726,12.1,False
vguLPoLiFNg,Zerodha Case Study: Bootstrapped to Billion dollar valuation startup without advertisements!,2021-03-13T11:47:00Z,710264,30583,920,PT9M2S,0,9,2,No,542,9.033333333333331,False
pK887oMqxRY,How to get a game-changing startup idea? | The Art of Innovation,2021-01-18T03:30:02Z,259228,15444,493,PT10M34S,0,10,34,No,634,10.566666666666666,False
IxIi1xTx8zc,Zuckerberg is watching? How to safeguard your data from Facebook?,2021-01-13T04:00:25Z,23394,1967,166,PT9M5S,0,9,5,No,545,9.083333333333334,False
5vMbXNjgSjw,3 Self Help Books that changed my Life | My Book Recommendations,2021-01-10T03:00:04Z,340972,18138,381,PT6M41S,0,6,41,No,401,6.683333333333334,False
o-gGiyY9s9w,How does Facebook kill its competition? Explained with examples,2021-01-09T04:30:04Z,295920,16239,597,PT11M19S,0,11,19,No,679,11.316666666666666,False
Qob_63A3Wzw,How to set Goals and work consistently towards it?,2021-01-03T07:11:02Z,199697,12444,267,PT8M34S,0,8,34,No,514,8.566666666666666,False
8rulgRgwHYc,How is India's STRATEGY attracting Industries from China : Production incentive program explained,2020-12-25T15:11:18Z,172202,8769,469,PT9M51S,0,9,51,No,591,9.85,False
J3oIuKfx4SE,How much motivation is good for you? (How not to overdo it and get shit done),2020-12-15T12:30:15Z,64735,4364,162,PT4M21S,0,4,21,No,261,4.35,False
JqSeQ3c4_qI,The story of the Spice King of India from a Tonga driver to a Millionaire,2020-12-05T13:49:37Z,314135,11165,337,PT10M8S,0,10,8,No,608,10.133333333333333,False
ODBJz87boBQ,Dhirubhai Ambani vs Bear Cartel | Stock Market Concepts EXPLAINED,2020-11-18T13:15:26Z,701900,30729,961,PT12M56S,0,12,56,No,776,12.933333333333334,False
wzsYAuxhxSw,The smoothest Sales Pitch you will ever come accross: Amway Case Study,2020-11-05T16:35:56Z,476788,19036,550,PT6M11S,0,6,11,No,371,6.183333333333334,False
rN0HrbDDmZ8,What Steve Jobs learnt from Nike's marketing campaign that beat it's rival Adidas,2020-10-24T15:43:51Z,1482172,62723,2095,PT12M20S,0,12,20,No,740,12.333333333333334,False
UL9dWIy2WZs,How Coca-Cola sold sugared water for over 100 years? | Marketing Casestudy,2020-10-11T14:07:49Z,430501,17838,832,PT8M54S,0,8,54,No,534,8.9,False
76w6GQ1vs1Y,What are the FARM BILLS & Why are farmers protesting? (History & Concepts Explained),2020-10-04T09:49:52Z,560833,22029,1999,PT32M39S,0,32,39,No,1959,32.65,False
WCJQ2PhzEOM,This is how Jeff Bezos' Amazon beat their competition legitimately,2020-09-30T07:48:08Z,239319,13420,733,PT11M53S,0,11,53,No,713,11.883333333333333,False
3t6Ikn6mkH0,The Secret Business lessons from Amazon's Jeff Bezos,2020-09-23T07:54:09Z,343980,9145,276,PT9M48S,0,9,48,No,588,9.8,False
6GWm2OyekXY,Don't Hustle!  DO THIS instead!,2020-09-16T14:10:51Z,83656,5498,260,PT3M29S,0,3,29,No,209,3.4833333333333334,False
ULhoofZmZmg,How China's most successful businessman Jack Ma's Alibaba beat the US giant eBay?,2020-09-05T03:45:12Z,293743,13579,600,PT10M34S,0,10,34,No,634,10.566666666666666,False
nvN3cpi2Dgg,How to never get distracted?,2020-08-24T05:55:37Z,1430987,74133,1785,PT8M3S,0,8,3,No,483,8.05,False
odPwOQI_O0Q,Train your mind to never get nervous in any situation  (Practical Steps),2020-08-16T13:34:50Z,863314,39910,816,PT11M15S,0,11,15,No,675,11.25,False
cWsxSP3KGvs,Can India's National Education Policy (NEP 2020) transform the Indian Education System? (EXPLAINED),2020-08-06T04:33:50Z,162179,8537,393,PT15M9S,0,15,9,No,909,15.15,False
3tVoKZ5pHMU,Indian Education System EXPOSED & How can we fix it? (Rant by an Engineering College Student),2020-07-28T18:04:56Z,147326,6325,269,PT9M21S,0,9,21,No,561,9.35,False
